Pressure (bar),Temperature (0 C),Cat_MolLogP,An_BalabanJ,Cat_EState_VSA9,Anion_pKa,Cat_VSA_EState3,An_Ipc,Cat_Chi0n,Cat_SMR_VSA5,Cat_EState_VSA2,Cat_Chi2n,Cat_EState_VSA8,Cat_Chi4v,Cat_BCUT2D_LOGPLOW,Cat_Chi2v,Cat_TPSA,Cat_BCUT2D_MRHI,An_Chi3n,An_PEOE_VSA3
10.0,30.03,8.5145,5.284512596,0.0,-10.0,0.0,484.0282471,19.296456,136.3460008,0.0,9.093624943,27.81888358,4.156972693,-2.458750043,9.093624943,0.0,4.506109926,0.781235864,16.83559397
6.62,57.53,1.1127,2.803039488,0.0,-1.4,0.0,3.245112498,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.0,0.0
0.485,25.01,4.4415,5.284512596,0.0,-11.0,0.0,484.0282471,12.95422971,48.75452239,0.0,5.566687789,0.0,1.86252649,-2.696407643,5.566687789,8.81,5.096314209,0.781235864,16.83559397
32.9,50.0,1.1127,2.803039488,0.0,4.76,0.0,3.245112498,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.0,0.0
74.15,60.28,-0.305,2.803039488,5.106527395,-1.4,8.514237528,3.245112498,6.195011938,12.96557803,6.606881965,2.394067985,4.567099648,0.887269475,-2.307193649,2.394067985,29.04,4.612611139,0.0,0.0
10.9,59.9,4.4415,5.284512596,0.0,-11.0,0.0,484.0282471,12.95422971,48.75452239,0.0,5.566687789,0.0,1.86252649,-2.696407643,5.566687789,8.81,5.096314209,0.781235864,16.83559397
8.0,50.0,1.1127,4.431293675,0.0,-15.0,0.0,4.14170945,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.0,0.0
10.0,9.95,2.0269,5.284512596,0.0,-11.0,0.0,484.0282471,7.396961064,32.60702369,0.0,3.850984256,13.97140918,1.86229292,-2.408798699,3.850984256,0.0,4.508065721,0.781235864,16.83559397
19.243,70.0,0.3325,7.871070033,0.0,-16.0,0.0,24070.33516,5.33358478,13.46849361,0.0,1.909528765,24.01500049,0.688772899,-2.281029183,1.909528765,8.81,4.609221388,2.82098763,0.0
8.5,50.0,2.86282,5.284512596,0.0,-10.0,0.0,484.0282471,8.792148578,46.0755173,0.0,3.679790875,42.94099533,1.513228577,-2.323264573,3.679790875,3.88,5.006185056,0.781235864,16.83559397
9.5,50.0,1.42112,3.023715784,0.0,-0.4,0.0,3.609640474,7.670448073,33.23387405,0.0,3.003208827,42.42303282,1.163612434,-2.346436727,3.003208827,8.81,4.759205291,0.0,0.0
4.751,60.0,0.3325,3.023715784,0.0,-0.4,0.0,3.609640474,5.33358478,13.46849361,0.0,1.909528765,24.01500049,0.688772899,-2.281029183,1.909528765,8.81,4.609221388,0.0,0.0
0.596,10.0,1.6762,3.311835207,0.0,2.17,0.0,312.6461024,7.032255393,26.31013685,0.0,2.634779991,24.2666161,0.991808691,-2.299474094,2.634779991,8.81,5.124721106,1.310104925,0.0
1.95,80.1,1.1127,3.817887676,0.0,-5.0,0.0,34.39946188,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.335410197,15.78567466
9.93,50.0,1.1127,3.817887676,0.0,-5.0,0.0,34.39946188,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.335410197,15.78567466
0.035,35.0,-0.3151,2.349936739,5.106527395,1.99,8.38625,93.10259339,5.308640753,0.0,6.606881965,2.73753768,21.14301595,0.3,-2.364053132,2.73753768,20.23,4.186395699,1.344830979,0.0
14.8,24.25,1.8929,5.284512596,0.0,-11.0,0.0,484.0282471,8.162011905,39.1517801,0.0,3.377567969,41.8266157,1.355138891,-2.301490519,3.377567969,8.81,4.613626824,0.781235864,16.83559397
5.51,50.0,1.1127,4.431293675,0.0,-15.0,0.0,4.14170945,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.0,0.0
0.999,60.0,0.4986,5.284512596,0.0,-10.5,0.0,484.0282471,5.61804183,6.544756406,0.0,2.064550319,11.14603533,0.758783698,-2.231679569,2.064550319,8.81,4.730718693,0.781235864,16.83559397
14.999,30.08,8.5145,5.284512596,0.0,-10.0,0.0,484.0282471,19.296456,136.3460008,0.0,9.093624943,27.81888358,4.156972693,-2.458750043,9.093624943,0.0,4.506109926,0.781235864,16.83559397
40.49,50.0,1.8929,2.803039488,0.0,-1.4,0.0,3.245112498,8.162011905,39.1517801,0.0,3.377567969,41.8266157,1.355138891,-2.301490519,3.377567969,8.81,4.613626824,0.0,0.0
14.995,50.0,1.8929,5.284512596,0.0,-11.0,0.0,484.0282471,8.162011905,39.1517801,0.0,3.377567969,41.8266157,1.355138891,-2.301490519,3.377567969,8.81,4.613626824,0.781235864,16.83559397
3.5,30.0,1.6762,2.349936739,0.0,1.99,0.0,93.10259339,7.032255393,26.31013685,0.0,2.634779991,24.2666161,0.991808691,-2.299474094,2.634779991,8.81,5.124721106,1.344830979,0.0
4.93,60.0,1.8929,5.284512596,0.0,-11.0,0.0,484.0282471,8.162011905,39.1517801,0.0,3.377567969,41.8266157,1.355138891,-2.301490519,3.377567969,8.81,4.613626824,0.781235864,16.83559397
5.18,5.0,0.3325,4.83706325,0.0,0.0,0.0,93.40990953,5.33358478,13.46849361,0.0,1.909528765,24.01500049,0.688772899,-2.281029183,1.909528765,8.81,4.609221388,0.774596669,21.04756622
19.93,50.0,1.8929,3.817887676,0.0,-5.0,0.0,34.39946188,8.162011905,39.1517801,0.0,3.377567969,41.8266157,1.355138891,-2.301490519,3.377567969,8.81,4.613626824,0.335410197,15.78567466
12.0,25.0,2.8071,5.284512596,0.0,-11.0,0.0,484.0282471,8.811174626,45.44866694,0.0,4.558091038,13.97140918,2.242759131,-2.409463473,4.558091038,0.0,4.517695573,0.781235864,16.83559397
0.0989,25.01,2.86282,5.284512596,0.0,-10.0,0.0,484.0282471,8.792148578,46.0755173,0.0,3.679790875,42.94099533,1.513228577,-2.323264573,3.679790875,3.88,5.006185056,0.781235864,16.83559397
6.788,30.0,1.3609,5.284512596,0.0,-10.5,0.0,484.0282471,7.720336126,6.544756406,0.0,3.237013442,41.35673157,1.389481779,-2.233288891,3.237013442,8.81,5.142192816,0.781235864,16.83559397
2.0,40.0,1.6762,2.847378923,0.0,2.34,0.0,9.651484454,7.032255393,26.31013685,0.0,2.634779991,24.2666161,0.991808691,-2.299474094,2.634779991,8.81,5.124721106,0.166666667,0.0
6.93,25.0,2.283,3.817887676,0.0,-5.0,0.0,34.39946188,8.869118686,45.57260172,0.0,3.731121359,41.8266157,1.531915587,-2.232753794,3.731121359,8.81,4.649670175,0.335410197,15.78567466
11.0,25.0,0.64092,5.284512596,0.0,-11.0,0.0,484.0282471,6.256234511,20.39223081,0.0,2.242276405,42.42303282,0.933049334,-2.290256905,2.242276405,8.81,4.773410433,0.781235864,16.83559397
14.628,70.0,0.3325,3.023715784,0.0,-0.4,0.0,3.609640474,5.33358478,13.46849361,0.0,1.909528765,24.01500049,0.688772899,-2.281029183,1.909528765,8.81,4.609221388,0.0,0.0
12.2,25.0,1.8929,5.284512596,0.0,-11.0,0.0,484.0282471,8.162011905,39.1517801,0.0,3.377567969,41.8266157,1.355138891,-2.301490519,3.377567969,8.81,4.613626824,0.781235864,16.83559397
1.999,40.0,0.4986,5.284512596,0.0,-10.5,0.0,484.0282471,5.61804183,6.544756406,0.0,2.064550319,11.14603533,0.758783698,-2.231679569,2.064550319,8.81,4.730718693,0.781235864,16.83559397
5.0,50.55,0.3325,5.284512596,0.0,-11.0,0.0,484.0282471,5.33358478,13.46849361,0.0,1.909528765,24.01500049,0.688772899,-2.281029183,1.909528765,8.81,4.609221388,0.781235864,16.83559397
14.92,80.1,1.1127,3.817887676,0.0,-5.0,0.0,34.39946188,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.335410197,15.78567466
10.999,60.0,2.08262,3.023715784,0.0,-0.4,0.0,3.609640474,7.377935016,33.23387405,0.0,2.966872425,42.94099533,1.021618269,-2.317597677,2.966872425,3.88,5.025126634,0.0,0.0
40.0,60.0,4.2539,5.90678447,0.0,-12.0,0.0,6252.123972,9.396961064,46.95741367,0.0,3.721037663,27.6949488,5.027126913,-2.066831898,8.748899428,0.0,7.753093848,1.504221363,16.83559397
4.0,10.0,1.6762,2.498760777,0.0,1.8,0.0,394.8903508,7.032255393,26.31013685,0.0,2.634779991,24.2666161,0.991808691,-2.299474094,2.634779991,8.81,5.124721106,1.286653998,4.983978521
21.89,40.0,-0.041,5.284512596,4.736862954,-10.5,0.0,484.0282471,6.448939851,6.544756406,0.0,2.309707077,4.567099648,0.83068096,-2.235190596,2.309707077,18.04,4.644794976,0.781235864,16.83559397
95.47,40.15,1.1127,4.431293675,0.0,-15.0,0.0,4.14170945,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.0,0.0
20.18,25.0,-0.041,4.431293675,4.736862954,-15.0,0.0,4.14170945,6.448939851,6.544756406,0.0,2.309707077,4.567099648,0.83068096,-2.235190596,2.309707077,18.04,4.644794976,0.0,0.0
0.153,45.0,1.1127,2.847378923,0.0,2.34,0.0,9.651484454,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.166666667,0.0
46.9,90.0,1.1127,0.0,0.0,-6.0,0.0,0.0,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.0,0.0
0.04,25.0,-0.3151,2.349936739,5.106527395,1.99,8.38625,93.10259339,5.308640753,0.0,6.606881965,2.73753768,21.14301595,0.3,-2.364053132,2.73753768,20.23,4.186395699,1.344830979,0.0
43.5,70.0,2.0269,5.284512596,0.0,-11.0,0.0,484.0282471,7.396961064,32.60702369,0.0,3.850984256,13.97140918,1.86229292,-2.408798699,3.850984256,0.0,4.508065721,0.781235864,16.83559397
11.93,65.1,2.283,3.817887676,0.0,-5.0,0.0,34.39946188,8.869118686,45.57260172,0.0,3.731121359,41.8266157,1.531915587,-2.232753794,3.731121359,8.81,4.649670175,0.335410197,15.78567466
27.676,60.0,3.0531,5.284512596,0.0,-10.5,0.0,484.0282471,9.396961064,45.95158251,0.0,4.389779583,27.94281836,1.301501837,-2.393790268,4.389779583,0.0,4.413194669,0.781235864,16.83559397
1.0,65.01,2.8071,5.284512596,0.0,-11.0,0.0,484.0282471,8.811174626,45.44866694,0.0,4.558091038,13.97140918,2.242759131,-2.409463473,4.558091038,0.0,4.517695573,0.781235864,16.83559397
6.92,15.0,1.1127,3.817887676,0.0,-5.0,0.0,34.39946188,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.335410197,15.78567466
5.5,25.0,1.1127,4.431293675,0.0,-15.0,0.0,4.14170945,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.0,0.0
2.509,9.95,-0.7518,2.803039488,0.0,-1.4,0.0,3.245112498,2.414213562,6.9237372,0.0,0.5,5.733667477,0.0,-2.477866841,0.5,27.64,3.792548982,0.0,0.0
32.356,5.0,1.1127,5.284512596,0.0,-11.0,0.0,484.0282471,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.781235864,16.83559397
2.94,65.1,1.8929,3.817887676,0.0,-5.0,0.0,34.39946188,8.162011905,39.1517801,0.0,3.377567969,41.8266157,1.355138891,-2.301490519,3.377567969,8.81,4.613626824,0.335410197,15.78567466
60.33,45.0,2.0269,5.284512596,0.0,-11.0,0.0,484.0282471,7.396961064,32.60702369,0.0,3.850984256,13.97140918,1.86229292,-2.408798699,3.850984256,0.0,4.508065721,0.781235864,16.83559397
55.12,25.0,2.0269,5.284512596,0.0,-11.0,0.0,484.0282471,7.396961064,32.60702369,0.0,3.850984256,13.97140918,1.86229292,-2.408798699,3.850984256,0.0,4.508065721,0.781235864,16.83559397
40.815,60.0,0.3325,4.83706325,0.0,0.0,0.0,93.40990953,5.33358478,13.46849361,0.0,1.909528765,24.01500049,0.688772899,-2.281029183,1.909528765,8.81,4.609221388,0.774596669,21.04756622
15.002,50.0,1.4927,5.284512596,0.0,-10.0,0.0,484.0282471,6.568533939,20.26829602,0.0,2.975566021,27.94281836,0.763441362,-2.390502427,2.975566021,0.0,4.251489439,0.781235864,16.83559397
75.05,60.15,1.1127,4.431293675,0.0,-15.0,0.0,4.14170945,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.0,0.0
68.75,72.54,1.1127,2.803039488,0.0,-1.4,0.0,3.245112498,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.0,0.0
13.0,9.95,2.0269,5.284512596,0.0,-11.0,0.0,484.0282471,7.396961064,32.60702369,0.0,3.850984256,13.97140918,1.86229292,-2.408798699,3.850984256,0.0,4.508065721,0.781235864,16.83559397
38.83,40.0,0.6458,5.284512596,4.736862954,-10.0,0.0,484.0282471,7.88503052,13.8474744,5.969305288,3.315609357,21.01908117,0.594610077,-2.415939999,3.315609357,26.3,5.653310178,0.781235864,16.83559397
174.959,44.85,0.3325,5.284512596,0.0,-11.0,0.0,484.0282471,5.33358478,13.46849361,0.0,1.909528765,24.01500049,0.688772899,-2.281029183,1.909528765,8.81,4.609221388,0.781235864,16.83559397
0.0482,50.0,1.1127,5.284512596,0.0,-11.0,0.0,484.0282471,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.781235864,16.83559397
4.69,50.0,0.64092,5.284512596,0.0,-11.0,0.0,484.0282471,6.256234511,20.39223081,0.0,2.242276405,42.42303282,0.933049334,-2.290256905,2.242276405,8.81,4.773410433,0.781235864,16.83559397
15.93,50.0,1.8929,3.817887676,0.0,-5.0,0.0,34.39946188,8.162011905,39.1517801,0.0,3.377567969,41.8266157,1.355138891,-2.301490519,3.377567969,8.81,4.613626824,0.335410197,15.78567466
20.06,40.0,1.1023,5.284512596,0.0,-10.5,0.0,484.0282471,5.800584747,26.31013685,0.0,2.202883735,22.67165894,0.800348387,-2.294327882,2.202883735,19.67,4.547979411,0.781235864,16.83559397
0.58,20.0,1.6762,2.498760777,0.0,1.8,0.0,394.8903508,7.032255393,26.31013685,0.0,2.634779991,24.2666161,0.991808691,-2.299474094,2.634779991,8.81,5.124721106,1.286653998,4.983978521
23.03,87.5,1.8929,5.284512596,0.0,-11.0,0.0,484.0282471,8.162011905,39.1517801,0.0,3.377567969,41.8266157,1.355138891,-2.301490519,3.377567969,8.81,4.613626824,0.781235864,16.83559397
0.0157,25.01,2.1037,5.284512596,0.0,-10.0,0.0,484.0282471,10.62491473,30.36470764,6.668691189,4.733560289,0.0,1.660705838,-3.033879747,4.733560289,7.68,5.003328737,0.781235864,16.83559397
18.997,25.0,2.0269,4.458227082,0.0,-10.0,0.0,27.43574108,7.396961064,32.60702369,0.0,3.850984256,13.97140918,2.039069615,-2.476533036,3.850984256,0.0,4.501831556,0.178059741,16.83559397
53.923,25.0,0.3325,4.83706325,0.0,0.0,0.0,93.40990953,5.33358478,13.46849361,0.0,1.909528765,24.01500049,0.688772899,-2.281029183,1.909528765,8.81,4.609221388,0.774596669,21.04756622
17.92,35.0,0.3325,3.817887676,0.0,-5.0,0.0,34.39946188,5.33358478,13.46849361,0.0,1.909528765,24.01500049,0.688772899,-2.281029183,1.909528765,8.81,4.609221388,0.335410197,15.78567466
1.94,50.0,1.1127,3.817887676,0.0,-5.0,0.0,34.39946188,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.335410197,15.78567466
11.216,80.0,0.3325,3.602196822,0.0,-3.0,0.0,18.14170945,5.33358478,13.46849361,0.0,1.909528765,24.01500049,0.688772899,-2.281029183,1.909528765,8.81,4.609221388,0.262188697,8.417796984
12.0,50.0,1.1127,3.023715784,0.0,-0.4,0.0,3.609640474,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.0,0.0
0.508,15.0,1.1127,3.257586161,0.0,2.34,0.0,13.60964047,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.371785024,0.0
2.9,24.99,1.8929,5.284512596,0.0,-11.0,0.0,484.0282471,8.162011905,39.1517801,0.0,3.377567969,41.8266157,1.355138891,-2.301490519,3.377567969,8.81,4.613626824,0.781235864,16.83559397
3.0,50.0,1.42112,3.023715784,0.0,-0.4,0.0,3.609640474,7.670448073,33.23387405,0.0,3.003208827,42.42303282,1.163612434,-2.346436727,3.003208827,8.81,4.759205291,0.0,0.0
7.319,40.0,0.3325,3.023715784,0.0,-0.4,0.0,3.609640474,5.33358478,13.46849361,0.0,1.909528765,24.01500049,0.688772899,-2.281029183,1.909528765,8.81,4.609221388,0.0,0.0
10.5,10.0,1.42112,3.023715784,0.0,-0.4,0.0,3.609640474,7.670448073,33.23387405,0.0,3.003208827,42.42303282,1.163612434,-2.346436727,3.003208827,8.81,4.759205291,0.0,0.0
1.0,23.75,2.6731,5.284512596,0.0,-11.0,0.0,484.0282471,9.576225467,51.99342334,0.0,4.08467475,41.8266157,1.708692282,-2.301583331,4.08467475,8.81,4.614116271,0.781235864,16.83559397
8.271,80.0,-0.6951,4.431293675,5.106527395,-15.0,8.498854875,4.14170945,5.487905156,6.544756406,6.606881965,2.040514595,0.0,0.749454665,-2.23449804,2.040514595,29.04,4.642363983,0.0,0.0
0.833,15.0,1.1127,3.257586161,0.0,2.34,0.0,13.60964047,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.371785024,0.0
0.015,25.0,-0.3151,3.49072966,5.106527395,2.19,8.38625,111.0417522,5.308640753,0.0,6.606881965,2.73753768,21.14301595,0.3,-2.364053132,2.73753768,20.23,4.186395699,0.971956703,0.0
0.503,70.0,2.0269,4.458227082,0.0,-10.0,0.0,27.43574108,7.396961064,32.60702369,0.0,3.850984256,13.97140918,2.039069615,-2.476533036,3.850984256,0.0,4.501831556,0.178059741,16.83559397
67.2,49.0,1.1127,3.023715784,0.0,-0.4,0.0,3.609640474,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.0,0.0
15.251,40.0,1.3609,5.284512596,0.0,-10.5,0.0,484.0282471,7.720336126,6.544756406,0.0,3.237013442,41.35673157,1.389481779,-2.233288891,3.237013442,8.81,5.142192816,0.781235864,16.83559397
40.752,25.4,0.3325,3.576866225,0.0,1.4,0.0,64.0524865,5.33358478,13.46849361,0.0,1.909528765,24.01500049,0.688772899,-2.281029183,1.909528765,8.81,4.609221388,0.574426656,0.0
87.9,49.95,-0.305,2.803039488,5.106527395,-1.4,8.514237528,3.245112498,6.195011938,12.96557803,6.606881965,2.394067985,4.567099648,0.887269475,-2.307193649,2.394067985,29.04,4.612611139,0.0,0.0
1.5,10.0,1.6762,2.349936739,0.0,1.99,0.0,93.10259339,7.032255393,26.31013685,0.0,2.634779991,24.2666161,0.991808691,-2.299474094,2.634779991,8.81,5.124721106,1.344830979,0.0
10.0,50.02,1.8929,5.284512596,0.0,-11.0,0.0,484.0282471,8.162011905,39.1517801,0.0,3.377567969,41.8266157,1.355138891,-2.301490519,3.377567969,8.81,4.613626824,0.781235864,16.83559397
11.143,60.0,-0.6951,5.284512596,5.106527395,-11.0,8.498854875,484.0282471,5.487905156,6.544756406,6.606881965,2.040514595,0.0,0.749454665,-2.23449804,2.040514595,29.04,4.642363983,0.781235864,16.83559397
10.0,25.0,1.1127,5.284512596,0.0,-11.0,0.0,484.0282471,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.781235864,16.83559397
23.122,60.0,1.8929,5.284512596,0.0,-11.0,0.0,484.0282471,8.162011905,39.1517801,0.0,3.377567969,41.8266157,1.355138891,-2.301490519,3.377567969,8.81,4.613626824,0.781235864,16.83559397
50.01,30.0,2.7101,5.284512596,4.736862954,-10.5,0.0,484.0282471,8.390995792,20.7712116,0.0,3.006730162,20.7712116,4.290294908,-2.105229475,8.034591927,9.23,7.753402271,0.781235864,16.83559397
29.237,60.0,1.1127,5.284512596,0.0,-11.0,0.0,484.0282471,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.781235864,16.83559397
2.0,10.0,1.6762,2.498760777,0.0,1.8,0.0,394.8903508,7.032255393,26.31013685,0.0,2.634779991,24.2666161,0.991808691,-2.299474094,2.634779991,8.81,5.124721106,1.286653998,4.983978521
7.94,80.1,1.8929,3.817887676,0.0,-5.0,0.0,34.39946188,8.162011905,39.1517801,0.0,3.377567969,41.8266157,1.355138891,-2.301490519,3.377567969,8.81,4.613626824,0.335410197,15.78567466
5.93,50.0,2.6731,3.817887676,0.0,-5.0,0.0,34.39946188,9.576225467,51.99342334,0.0,4.08467475,41.8266157,1.708692282,-2.301583331,4.08467475,8.81,4.614116271,0.335410197,15.78567466
9.5,9.95,1.1127,4.431293675,0.0,-15.0,0.0,4.14170945,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.0,0.0
12.2,60.0,-2.5143,0.0,10.21305479,-6.0,16.72166667,0.0,5.222854316,0.0,13.21376393,1.904320377,0.0,0.506720681,-3.095470055,1.904320377,44.9,4.199979258,0.0,0.0
0.691,35.0,1.1127,3.257586161,0.0,2.34,0.0,13.60964047,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.371785024,0.0
32.247,40.0,0.6458,5.284512596,4.736862954,-10.0,0.0,484.0282471,7.88503052,13.8474744,5.969305288,3.315609357,21.01908117,0.594610077,-2.415939999,3.315609357,26.3,5.653310178,0.781235864,16.83559397
9.0,40.0,0.4986,5.284512596,0.0,-10.5,0.0,484.0282471,5.61804183,6.544756406,0.0,2.064550319,11.14603533,0.758783698,-2.231679569,2.064550319,8.81,4.730718693,0.781235864,16.83559397
0.0651,59.97,1.8929,8.661439749,0.0,-16.0,0.0,974112.7932,8.162011905,39.1517801,0.0,3.377567969,41.8266157,1.355138891,-2.301490519,3.377567969,8.81,4.613626824,3.999174406,0.0
9.178,80.0,2.6731,4.431293675,0.0,-15.0,0.0,4.14170945,9.576225467,51.99342334,0.0,4.08467475,41.8266157,1.708692282,-2.301583331,4.08467475,8.81,4.614116271,0.0,0.0
8.0,30.0,4.2539,5.90678447,0.0,-12.0,0.0,6252.123972,9.396961064,46.95741367,0.0,3.721037663,27.6949488,5.027126913,-2.066831898,8.748899428,0.0,7.753093848,1.504221363,16.83559397
22.45,40.0,1.8929,2.803039488,0.0,-1.4,0.0,3.245112498,8.162011905,39.1517801,0.0,3.377567969,41.8266157,1.355138891,-2.301490519,3.377567969,8.81,4.613626824,0.0,0.0
86.5,60.0,1.1127,3.850621639,0.0,-3.0,0.0,12.16479704,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.204124145,8.417796984
0.000288,50.0,1.1127,3.023715784,0.0,-0.4,0.0,3.609640474,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.0,0.0
59.98,50.0,4.2539,5.284512596,0.0,-10.5,0.0,484.0282471,9.396961064,46.95741367,0.0,3.721037663,27.6949488,5.027126913,-2.066831898,8.748899428,0.0,7.753093848,0.781235864,16.83559397
4.0,15.0,1.1127,3.257586161,0.0,2.34,0.0,13.60964047,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.371785024,0.0
27.27,40.0,1.8929,2.803039488,0.0,-1.4,0.0,3.245112498,8.162011905,39.1517801,0.0,3.377567969,41.8266157,1.355138891,-2.301490519,3.377567969,8.81,4.613626824,0.0,0.0
22.63,50.0,-0.041,5.284512596,4.736862954,-10.5,0.0,484.0282471,6.448939851,6.544756406,0.0,2.309707077,4.567099648,0.83068096,-2.235190596,2.309707077,18.04,4.644794976,0.781235864,16.83559397
53.3,34.4,1.1127,3.023715784,0.0,-0.4,0.0,3.609640474,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.0,0.0
0.0968,25.0,1.42112,4.431293675,0.0,-15.0,0.0,4.14170945,7.670448073,33.23387405,0.0,3.003208827,42.42303282,1.163612434,-2.346436727,3.003208827,8.81,4.759205291,0.0,0.0
1.5,10.0,1.6762,3.637682548,0.0,2.29,0.0,39.36806555,7.032255393,26.31013685,0.0,2.634779991,24.2666161,0.991808691,-2.299474094,2.634779991,8.81,5.124721106,0.99039904,0.0
16.998,40.0,1.69252,5.284512596,0.0,-11.0,0.0,484.0282471,6.670828235,26.81305243,0.0,2.619130704,42.94099533,1.050273186,-2.318740555,2.619130704,3.88,5.006008193,0.781235864,16.83559397
7.03,85.05,0.3325,3.602196822,0.0,-3.0,0.0,18.14170945,5.33358478,13.46849361,0.0,1.909528765,24.01500049,0.688772899,-2.281029183,1.909528765,8.81,4.609221388,0.262188697,8.417796984
29.99,30.0,5.4242,5.284512596,0.0,-11.0,0.0,484.0282471,11.51828141,66.21987854,0.0,4.781697835,27.6949488,5.557456999,-2.068398149,9.8095596,0.0,7.753097329,0.781235864,16.83559397
4.0,25.0,2.0269,5.284512596,0.0,-11.0,0.0,484.0282471,7.396961064,32.60702369,0.0,3.850984256,13.97140918,1.86229292,-2.408798699,3.850984256,0.0,4.508065721,0.781235864,16.83559397
12.998,50.0,2.08262,3.023715784,0.0,-0.4,0.0,3.609640474,7.377935016,33.23387405,0.0,2.966872425,42.94099533,1.021618269,-2.317597677,2.966872425,3.88,5.025126634,0.0,0.0
3.5,50.0,1.1127,4.431293675,0.0,-15.0,0.0,4.14170945,6.747798342,26.31013685,0.0,2.670461187,34.77894371,0.97467268,-2.300196406,2.670461187,8.81,4.612538159,0.0,0.0
0.0525,59.98,1.8929,7.871070033,0.0,-16.0,0.0,24070.33516,8.162011905,39.1517801,0.0,3.377567969,41.8266157,1.355138891,-2.301490519,3.377567969,8.81,4.613626824,2.82098763,0.0
52.8,69.67,-0.305,2.803039488,5.106527395,-1.4,8.514237528,3.245112498,6.195011938,12.96557803,6.606881965,2.394067985,4.567099648,0.887269475,-2.307193649,2.394067985,29.04,4.612611139,0.0,0.0
41.5,60.0,-2.5143,0.0,10.21305479,-6.0,16.72166667,0.0,5.222854316,0.0,13.21376393,1.904320377,0.0,0.506720681,-3.095470055,1.904320377,44.9,4.199979258,0.0,0.0
7.35,60.0,1.7742,2.857271683,0.0,1.5,0.0,11.2451125,6.455285285,26.31013685,0.0,2.466872425,36.01725813,0.924077419,-2.313997421,2.466872425,3.88,4.829318036,0.1,0.0
1.075,50.0,-0.6951,5.284512596,5.106527395,-11.0,8.498854875,484.0282471,5.487905156,6.544756406,6.606881965,2.040514595,0.0,0.749454665,-2.23449804,2.040514595,29.04,4.642363983,0.781235864,16.83559397
